comorbidity,hba1c,dm_treatment
0.27223284061787223,-0.06432630353078089,-0.008889493984097862
0.27223284061787223,-0.06432630353078089,-0.008889493984097862
0.246711801005552,-0.1231829538583428,-0.011780618732178156
0.246711801005552,-0.1231829538583428,-0.011780618732178156
0.11978599372957584,-0.4053429032156242,-0.016074690671829685
0.1323195351093965,-0.3756990104078678,-0.016528791365097217
0.13229236709919415,-0.3758560430511828,-0.016518956340817088
0.1410302406028986,-0.35734774108029416,-0.016730674976448773
0.14101965490717566,-0.35766217627293345,-0.01788040669884978
0.14813857275439904,-0.34284033680485937,-0.01749851444149756
0.2134824825837842,-0.15798528866440936,-0.01056841000153512
0.2823163710054575,-0.02940584418135291,-0.006217361526376911
0.15783060706258586,0.37376109870970003,-0.005900107269108608
0.1550947898609899,0.39731814393301074,-0.0054733751075477025
0.14900526317530915,0.3546780412462504,-0.0058249671405612964
0.14285301881849244,0.333835609020278,-0.006096710138160993
0.14529459624521548,0.3764429879166343,-0.005965943406517068
0.13234787795224745,0.29675815842769376,-0.006099143658383249
0.15055071338498785,0.44349061173819426,-0.004768125013682891
0.15055071338498785,0.44349061173819426,-0.004768125013682891
0.15055071338498785,0.44349061173819426,-0.004768125013682891
0.15055071338498785,0.44349061173819426,-0.004768125013682891
0.15055071338498785,0.44349061173819426,-0.004768125013682891
0.15055071338498785,0.44349061173819426,-0.004768125013682891
0.14521226933595655,0.4488290557872256,-0.004768125013682891
0.14521226933595655,0.4488290557872256,-0.004768125013682891
0.14521226933595655,0.4488290557872256,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
0.143584155456953,0.4504571696662291,-0.004768125013682891
-0.23353686259315953,-0.16795924702559342,-0.0026922287332863384
-0.23353686259315953,-0.16795924702559342,-0.0026922287332863384
-0.21934033567028013,-0.1870983308179558,-0.0031342872484187902
-0.21934033567028013,-0.1870983308179558,-0.0031342872484187902
-0.14135991708554616,-0.26435205431452724,-0.0038609823365810514
-0.14986645616070562,-0.25574824196175105,-0.003958255614197641
-0.14980239435260329,-0.25581404478676134,-0.003956514597289653
-0.15467333541974823,-0.2509145573867222,-0.003985060930183811
-0.15442843484665572,-0.25097350631054594,-0.004171012579452479
-0.158309122852236,-0.24715127269527548,-0.004112558189142775
-0.19802891194556335,-0.16735992347753761,-0.002941704047490601
-0.24009969382062968,-0.1496851492912207,-0.002226016039060944
-0.3268893348940338,0.2911779164692994,-0.0023151636039058544
-0.3333922078773135,0.31096790591092616,-0.0022016779823402577
-0.31542369844088075,0.2923858393462794,-0.0023573516233570276
-0.3024794092941794,0.29063994062382503,-0.002428757920620022
-0.31267602469314937,0.3206091266944884,-0.0023905837815686904
-0.27294620666124597,0.2936008335304193,-0.0024295689668631963
-0.33176719939780297,0.3633094586716224,-0.0020672013715092308
-0.33176719939780297,0.3633094586716224,-0.0020672013715092308
-0.33176719939780297,0.3633094586716224,-0.0020672013715092308
-0.33176719939780297,0.3633094586716224,-0.0020672013715092308
-0.33176719939780297,0.3633094586716224,-0.0020672013715092308
-0.33176719939780297,0.3633094586716224,-0.0020672013715092308
-0.32313342122461214,0.382620124942876,-0.0020672013715092308
-0.32313342122461214,0.382620124942876,-0.0020672013715092308
-0.32313342122461214,0.382620124942876,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
-0.32101153510361574,0.3879982388218796,-0.0020672013715092308
0.293882113354441,-0.07218269218581624,0.04034407575265487
0.293882113354441,-0.07218269218581624,0.04034407575265487
0.27607124619629714,-0.11680053882282575,0.051691754695126935
0.27607124619629714,-0.11680053882282575,0.051691754695126935
0.16076320283560055,-0.37568134039360573,0.07067683054197689
0.174381932791713,-0.3429906245345778,0.07326955289998081
0.17419537053807466,-0.34353125454203354,0.07289579056012029
0.1833987688551301,-0.32424122222419716,0.07346580227143634
0.18638156301647035,-0.31878248861986413,0.07808923934600762
0.19265294633261476,-0.3055293061286749,0.07690247462647501
0.23934794627723047,-0.15634508668645106,0.048161750368211194
0.29637759573704003,-0.051125938079861925,0.02915250296690216
0.1675214390662906,0.3475450784363291,0.02497383084930798
0.16436559512797233,0.36909228207452505,0.023390721425754372
0.15841196241194597,0.3280087745274796,0.02459572453245571
0.152356341157983,0.3075624751945249,0.024720114427873644
0.15471437639590063,0.3494973394709982,0.024178366539634524
0.1418761717206447,0.2706850687250171,0.024917725030727856
0.15899974144537118,0.41129804158903194,0.020129263228942502
0.15899974144537118,0.41129804158903194,0.020129263228942502
0.15899974144537118,0.41129804158903194,0.020129263228942502
0.15899974144537118,0.41129804158903194,0.020129263228942502
0.15899974144537118,0.41129804158903194,0.020129263228942502
0.15899974144537118,0.41129804158903194,0.020129263228942502
0.15366129739634002,0.41663648563806316,0.020129263228942502
0.15366129739634002,0.41663648563806316,0.020129263228942502
0.15366129739634002,0.41663648563806316,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
0.15203318351733647,0.4182645995170667,0.020129263228942502
-0.24661200717529363,-0.16939325486150913,0.011816923684763274
-0.24661200717529363,-0.16939325486150913,0.011816923684763274
-0.23676790107666504,-0.18635612824174597,0.013551075581756227
-0.23676790107666504,-0.18635612824174597,0.013551075581756227
-0.16656173840607877,-0.25972272378124367,0.016711508450667944
-0.17637603379789157,-0.2504650332701408,0.01726811333137791
-0.17616250324265278,-0.25060557046871934,0.017195119974717652
-0.1812442479988622,-0.24560068122414797,0.017271975486355774
-0.18285254005237567,-0.24473303383466868,0.018012620150390114
-0.18625247976075196,-0.24115117436800024,0.017830700392097824
-0.21488073323485185,-0.1672902083444914,0.013071171339520845
-0.24924747716684897,-0.15346745312970902,0.009934840376415911
-0.3359534291422635,0.2873537680818161,0.009803848262576222
-0.3413964255599484,0.3066138192406455,0.009387395601344401
-0.3241186399804792,0.2887617299890959,0.009961699273424742
-0.31137402402722053,0.28711566786336296,0.009990129572883078
-0.3211779911388054,0.31688852979033366,0.009831979568241845
-0.2819575365237337,0.2901349183346805,0.010047676091363152
-0.33741838610130925,0.3581634718963929,0.008729972107226492
-0.33741838610130925,0.3581634718963929,0.008729972107226492
-0.33741838610130925,0.3581634718963929,0.008729972107226492
-0.33741838610130925,0.3581634718963929,0.008729972107226492
-0.33741838610130925,0.3581634718963929,0.008729972107226492
-0.33741838610130925,0.3581634718963929,0.008729972107226492
-0.3287846079281185,0.3774741381676466,0.008729972107226492
-0.3287846079281185,0.3774741381676466,0.008729972107226492
-0.3287846079281185,0.3774741381676466,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
-0.3266627218071221,0.3828522520466502,0.008729972107226492
