proportion,epv,auc_roc
0.1,34.0,0.9633986928104575
0.2,30.333333333333332,0.9653804841774767
0.30000000000000004,26.666666666666668,0.9598060344827586
0.4,22.666666666666668,0.9569852941176471
0.5,19.0,0.9581483830057069
0.6,15.0,0.9681592039800995
0.7000000000000001,11.333333333333334,0.9552941176470588
0.8,7.666666666666667,0.9578392621870883
0.9,3.6666666666666665,0.8957219251336899
